Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/04/2020,EQ,"2,056.00","2,094.45","2,025.00","2,036.20","2,082.10","2,083.20","2,059.40","2,296.20","1,925.00","32,37,002","6,66,62,79,934.95","1,31,156"
03/03/2020,EQ,"2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00","27,57,585","5,60,83,38,598.55","1,39,234"
03/03/2020,EQ,"2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00","27,57,585","5,60,83,38,598.55","1,39,234"
03/03/2020,EQ,"2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00","27,57,585","5,60,83,38,598.55","1,39,234"
03/03/2020,EQ,"2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00","27,57,585","5,60,83,38,598.55","1,39,234"
03/03/2020,EQ,"2,020.00","2,060.00","2,012.00","2,001.30","2,041.00","2,036.20","2,033.79","2,296.20","1,925.00","27,57,585","5,60,83,38,598.55","1,39,234"
03/02/2020,EQ,"2,035.00","2,053.95","1,985.70","2,000.15","2,000.00","2,001.30","2,035.99","2,296.20","1,925.00","26,67,076","5,43,01,28,654.20","1,18,184"
02/28/2020,EQ,"2,068.00","2,069.50","1,990.00","2,105.50","2,010.00","2,000.15","2,026.81","2,296.20","1,925.00","42,98,076","8,71,13,95,573.55","2,29,475"
02/27/2020,EQ,"2,119.95","2,119.95","2,086.20","2,123.60","2,097.00","2,105.50","2,101.98","2,296.20","1,925.00","23,49,001","4,93,75,49,661.85","1,12,336"
02/26/2020,EQ,"2,154.00","2,163.90","2,112.95","2,156.15","2,122.00","2,123.60","2,137.17","2,296.20","1,925.00","26,86,842","5,74,22,51,457.30","1,55,115"
02/25/2020,EQ,"2,115.50","2,176.65","2,111.00","2,115.35","2,163.00","2,156.15","2,148.89","2,296.20","1,925.00","26,74,567","5,74,73,61,446.90","1,16,295"
02/24/2020,EQ,"2,156.00","2,178.95","2,106.70","2,156.80","2,112.00","2,115.35","2,152.36","2,296.20","1,925.00","30,92,877","6,65,69,83,182.25","1,20,347"
02/20/2020,EQ,"2,204.50","2,214.40","2,151.25","2,196.35","2,157.00","2,156.80","2,189.19","2,296.20","1,881.30","23,17,278","5,07,29,73,393.60","1,21,407"
02/19/2020,EQ,"2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30","17,60,463","3,89,02,85,125.40","77,338"
02/19/2020,EQ,"2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30","17,60,463","3,89,02,85,125.40","77,338"
02/19/2020,EQ,"2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30","17,60,463","3,89,02,85,125.40","77,338"
02/19/2020,EQ,"2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30","17,60,463","3,89,02,85,125.40","77,338"
02/19/2020,EQ,"2,215.75","2,230.00","2,190.50","2,215.75","2,194.10","2,196.35","2,209.81","2,296.20","1,881.30","17,60,463","3,89,02,85,125.40","77,338"
02/18/2020,EQ,"2,199.95","2,221.00","2,186.05","2,203.25","2,215.00","2,215.75","2,208.09","2,296.20","1,881.30","24,86,223","5,48,97,91,841.65","98,311"
02/17/2020,EQ,"2,196.95","2,217.00","2,190.20","2,184.20","2,202.05","2,203.25","2,204.55","2,296.20","1,881.30","17,74,724","3,91,24,63,071.60","81,968"
02/14/2020,EQ,"2,188.00","2,212.00","2,171.00","2,191.95","2,183.00","2,184.20","2,190.86","2,296.20","1,881.30","15,00,115","3,28,65,48,193.50","1,17,257"
02/13/2020,EQ,"2,172.95","2,197.00","2,171.00","2,170.75","2,191.00","2,191.95","2,186.71","2,296.20","1,881.30","16,45,948","3,59,92,06,271.85","73,525"
02/12/2020,EQ,"2,151.10","2,185.00","2,150.00","2,153.40","2,173.10","2,170.75","2,173.56","2,296.20","1,881.30","16,20,407","3,52,20,57,735.30","98,406"
02/11/2020,EQ,"2,163.00","2,174.80","2,147.60","2,161.95","2,152.70","2,153.40","2,157.68","2,296.20","1,881.30","13,35,820","2,88,22,66,531.20","76,595"
02/10/2020,EQ,"2,140.90","2,167.00","2,119.00","2,136.55","2,153.10","2,161.95","2,149.90","2,296.20","1,881.30","23,83,032","5,12,32,71,169.05","88,969"
02/07/2020,EQ,"2,139.00","2,151.00","2,119.00","2,128.35","2,138.00","2,136.55","2,131.41","2,296.20","1,881.30","20,83,442","4,44,06,65,628.95","73,200"
02/06/2020,EQ,"2,145.00","2,174.20","2,115.50","2,146.55","2,129.45","2,128.35","2,146.02","2,296.20","1,881.30","26,40,065","5,66,56,30,316.25","97,158"
02/05/2020,EQ,"2,115.00","2,156.70","2,104.30","2,107.75","2,147.50","2,146.55","2,136.16","2,296.20","1,881.30","24,39,322","5,21,07,91,950.60","1,32,082"
02/04/2020,EQ,"2,129.00","2,136.70","2,086.60","2,102.50","2,111.95","2,107.75","2,111.28","2,296.20","1,881.30","35,09,339","7,40,92,07,263.95","1,30,941"
02/03/2020,EQ,"2,152.00","2,194.70","2,093.20","2,164.85","2,110.00","2,102.50","2,136.37","2,296.20","1,881.30","47,28,073","10,10,09,12,568.45","1,94,574"
02/01/2020,EQ,"2,079.50","2,180.70","2,063.60","2,079.05","2,167.50","2,164.85","2,129.70","2,296.20","1,881.30","33,19,716","7,07,00,07,900.45","1,12,061"
01/31/2020,EQ,"2,139.40","2,144.35","2,071.60","2,137.85","2,082.40","2,079.05","2,098.15","2,296.20","1,881.30","32,87,223","6,89,70,92,272.70","1,31,558"
01/30/2020,EQ,"2,160.00","2,165.00","2,125.00","2,154.60","2,134.65","2,137.85","2,140.26","2,296.20","1,881.30","20,98,567","4,49,14,87,115.50","88,883"
01/29/2020,EQ,"2,185.00","2,186.95","2,150.00","2,183.75","2,154.00","2,154.60","2,164.12","2,296.20","1,881.30","23,06,761","4,99,21,15,934.85","88,479"
01/28/2020,EQ,"2,174.00","2,187.80","2,152.00","2,169.25","2,183.80","2,183.75","2,169.48","2,296.20","1,881.30","17,43,024","3,78,14,54,132.55","79,762"
01/27/2020,EQ,"2,189.70","2,193.45","2,165.00","2,183.40","2,168.30","2,169.25","2,172.99","2,296.20","1,881.30","15,49,101","3,36,61,87,862.30","62,160"
01/24/2020,EQ,"2,190.95","2,190.95","2,170.00","2,190.95","2,185.00","2,183.40","2,179.72","2,296.20","1,870.00","13,19,430","2,87,59,88,028.70","55,949"
01/23/2020,EQ,"2,209.80","2,217.75","2,183.70","2,206.90","2,188.00","2,190.95","2,200.81","2,296.20","1,870.00","20,69,866","4,55,53,83,340.35","1,10,107"
01/22/2020,EQ,"2,181.00","2,210.00","2,173.70","2,171.05","2,209.80","2,206.90","2,198.89","2,296.20","1,870.00","17,73,686","3,90,01,37,863.20","1,09,240"
01/21/2020,EQ,"2,169.95","2,186.55","2,158.05","2,170.35","2,172.35","2,171.05","2,170.95","2,296.20","1,870.00","19,02,980","4,13,12,68,511.60","1,15,866"
01/20/2020,EQ,"2,194.90","2,242.20","2,156.20","2,219.10","2,174.00","2,170.35","2,182.48","2,296.20","1,870.00","58,17,599","12,69,67,97,976.85","2,16,725"
01/17/2020,EQ,"2,240.75","2,253.55","2,213.00","2,238.80","2,220.00","2,219.10","2,232.37","2,296.20","1,808.00","32,81,059","7,32,45,50,065.20","1,23,528"
01/16/2020,EQ,"2,226.95","2,249.00","2,215.00","2,226.90","2,240.00","2,238.80","2,235.81","2,296.20","1,808.00","31,17,214","6,96,94,83,359.10","1,13,056"
01/15/2020,EQ,"2,213.00","2,231.00","2,194.20","2,206.90","2,225.05","2,226.90","2,212.65","2,296.20","1,808.00","26,20,681","5,79,86,44,641.70","1,14,594"
01/14/2020,EQ,"2,195.00","2,229.80","2,195.00","2,190.35","2,210.00","2,206.90","2,212.56","2,296.20","1,808.00","29,48,452","6,52,36,21,598.30","1,32,106"
01/13/2020,EQ,"2,217.85","2,218.95","2,184.70","2,213.55","2,193.00","2,190.35","2,197.65","2,296.20","1,808.00","28,43,893","6,24,98,72,578.10","1,13,645"
01/10/2020,EQ,"2,228.00","2,234.00","2,208.00","2,214.35","2,213.00","2,213.55","2,219.51","2,296.20","1,808.00","19,15,807","4,25,21,50,307.25","1,02,938"
01/09/2020,EQ,"2,248.75","2,251.95","2,210.00","2,255.25","2,220.00","2,214.35","2,223.77","2,296.20","1,808.00","37,34,173","8,30,39,24,064.05","1,34,309"
01/08/2020,EQ,"2,205.00","2,260.00","2,202.05","2,205.85","2,253.35","2,255.25","2,240.22","2,296.20","1,808.00","51,97,454","11,64,34,24,341.40","1,72,815"
01/07/2020,EQ,"2,200.50","2,214.65","2,183.80","2,200.45","2,205.00","2,205.85","2,203.53","2,296.20","1,808.00","24,29,317","5,35,30,63,591.10","95,018"
01/06/2020,EQ,"2,205.00","2,225.95","2,187.90","2,200.65","2,201.35","2,200.45","2,204.89","2,296.20","1,808.00","30,23,209","6,66,58,55,309.10","1,35,360"
01/03/2020,EQ,"2,164.00","2,223.00","2,164.00","2,157.65","2,201.00","2,200.65","2,199.26","2,296.20","1,808.00","46,55,761","10,23,92,06,390.20","1,23,516"
01/02/2020,EQ,"2,179.95","2,179.95","2,149.20","2,167.60","2,157.00","2,157.65","2,158.63","2,296.20","1,808.00","23,80,752","5,13,91,56,143.05","99,242"
01/01/2020,EQ,"2,168.00","2,183.90","2,154.00","2,161.70","2,170.00","2,167.60","2,170.54","2,296.20","1,808.00","13,54,908","2,94,08,82,381.95","44,438"
12/31/2021,EQ,"3,742.80","3,760.00","3,731.30","3,733.75","3,740.00","3,738.35","3,744.51","3,989.90","2,845.00","12,07,141","4,52,01,49,056.45","1,01,227"
12/30/2021,EQ,"3,681.35","3,740.00","3,680.00","3,694.70","3,737.00","3,733.75","3,725.52","3,989.90","2,845.00","19,66,475","7,32,61,33,567.90","1,05,274"
12/29/2021,EQ,"3,692.25","3,719.95","3,685.00","3,706.55","3,688.05","3,694.70","3,704.90","3,989.90","2,845.00","14,56,923","5,39,77,58,672.00","94,120"
12/28/2021,EQ,"3,710.00","3,725.00","3,693.85","3,696.10","3,706.95","3,706.55","3,713.05","3,989.90","2,845.00","14,56,218","5,40,70,12,571.25","83,968"
12/27/2021,EQ,"3,671.00","3,700.00","3,653.10","3,670.90","3,696.50","3,696.10","3,684.66","3,989.90","2,845.00","15,34,135","5,65,27,64,172.30","80,828"
12/24/2021,EQ,"3,685.00","3,705.00","3,644.80","3,662.70","3,671.00","3,670.90","3,673.31","3,989.90","2,785.00","22,09,923","8,11,77,27,561.70","88,664"
12/23/2021,EQ,"3,648.00","3,670.50","3,630.00","3,630.75","3,660.65","3,662.70","3,656.52","3,989.90","2,785.00","17,92,861","6,55,56,23,174.05","98,445"
12/22/2021,EQ,"3,624.00","3,636.80","3,606.25","3,608.30","3,628.30","3,630.75","3,625.84","3,989.90","2,785.00","12,24,328","4,43,92,23,316.50","1,02,255"
12/21/2021,EQ,"3,582.65","3,641.20","3,566.40","3,556.90","3,611.00","3,608.30","3,617.22","3,989.90","2,785.00","23,40,989","8,46,78,77,601.90","1,18,423"
12/20/2021,EQ,"3,589.00","3,606.00","3,510.15","3,584.35","3,559.30","3,556.90","3,569.27","3,989.90","2,785.00","23,12,310","8,25,32,61,975.10","1,46,094"
12/17/2021,EQ,"3,602.50","3,651.35","3,573.70","3,581.60","3,574.90","3,584.35","3,608.90","3,989.90","2,755.00","43,33,992","15,64,09,58,964.15","2,13,460"
12/16/2021,EQ,"3,582.00","3,608.45","3,570.00","3,570.35","3,585.00","3,581.60","3,582.96","3,989.90","2,755.00","20,72,320","7,42,50,32,318.85","93,950"
12/15/2021,EQ,"3,620.00","3,623.00","3,558.15","3,623.80","3,571.00","3,570.35","3,575.02","3,989.90","2,755.00","16,03,233","5,73,15,95,939.60","1,09,534"
12/14/2021,EQ,"3,605.00","3,635.00","3,576.70","3,609.65","3,619.95","3,623.80","3,618.04","3,989.90","2,755.00","17,47,007","6,32,07,34,400.10","1,05,436"
12/13/2021,EQ,"3,650.00","3,662.00","3,601.70","3,636.80","3,615.00","3,609.65","3,626.62","3,989.90","2,755.00","18,83,864","6,83,20,65,637.60","93,875"
12/10/2021,EQ,"3,585.00","3,642.00","3,575.10","3,601.75","3,630.00","3,636.80","3,611.25","3,989.90","2,706.15","15,10,718","5,45,55,78,667.05","69,648"
12/09/2021,EQ,"3,610.00","3,634.75","3,566.00","3,626.90","3,600.00","3,601.75","3,593.64","3,989.90","2,706.15","15,67,957","5,63,46,66,502.40","1,00,995"
12/08/2021,EQ,"3,601.00","3,646.45","3,601.00","3,584.50","3,624.00","3,626.90","3,631.02","3,989.90","2,706.15","14,28,660","5,18,74,89,131.60","88,625"
12/07/2021,EQ,"3,562.50","3,598.00","3,524.30","3,536.40","3,589.90","3,584.50","3,572.57","3,989.90","2,706.15","14,84,458","5,30,33,28,386.25","1,07,141"
12/06/2021,EQ,"3,640.45","3,658.00","3,522.00","3,640.45","3,533.80","3,536.40","3,585.65","3,989.90","2,706.15","18,49,642","6,63,21,72,778.45","1,17,199"
12/03/2021,EQ,"3,646.45","3,665.95","3,630.85","3,642.90","3,641.00","3,640.45","3,644.63","3,989.90","2,624.45","24,86,263","9,06,14,99,107.35","1,36,470"
12/02/2021,EQ,"3,589.20","3,648.00","3,574.10","3,577.80","3,637.00","3,642.90","3,614.21","3,989.90","2,624.45","31,52,938","11,39,53,87,802.95","1,46,031"
12/01/2021,EQ,"3,535.00","3,590.00","3,535.00","3,529.15","3,581.00","3,577.80","3,568.53","3,989.90","2,624.45","21,02,118","7,50,14,67,334.90","1,77,235"
11/30/2021,EQ,"3,491.00","3,563.75","3,491.00","3,502.00","3,535.00","3,529.15","3,535.48","3,989.90","2,624.45","55,88,446","19,75,78,46,113.05","2,08,979"
11/29/2021,EQ,"3,447.15","3,529.35","3,406.45","3,446.85","3,503.50","3,502.00","3,490.28","3,989.90","2,624.45","29,81,745","10,40,71,30,645.30","2,06,893"
11/26/2021,EQ,"3,425.00","3,490.00","3,411.90","3,445.90","3,439.20","3,446.85","3,454.40","3,989.90","2,624.45","19,41,251","6,70,58,53,480.80","1,56,945"
11/25/2021,EQ,"3,443.90","3,463.00","3,434.05","3,443.30","3,450.00","3,445.90","3,451.54","3,989.90","2,624.45","18,49,619","6,38,40,30,188.95","1,02,359"
11/24/2021,EQ,"3,472.20","3,493.05","3,424.00","3,464.25","3,431.95","3,443.30","3,469.80","3,989.90","2,624.45","21,61,746","7,50,08,32,834.10","1,63,891"
11/23/2021,EQ,"3,445.00","3,480.95","3,407.80","3,458.40","3,472.00","3,464.25","3,455.05","3,989.90","2,624.45","21,53,461","7,44,03,08,037.35","1,60,137"
11/22/2021,EQ,"3,478.40","3,515.95","3,440.30","3,475.70","3,463.75","3,458.40","3,482.50","3,989.90","2,624.45","31,67,936","11,03,23,49,106.20","1,69,460"
11/18/2021,EQ,"3,515.15","3,520.85","3,451.60","3,521.90","3,471.95","3,475.70","3,478.49","3,989.90","2,607.05","21,36,598","7,43,21,43,867.40","1,35,284"
11/17/2021,EQ,"3,550.60","3,562.85","3,506.40","3,556.40","3,520.80","3,521.90","3,533.85","3,989.90","2,607.05","16,32,914","5,77,04,66,506.80","1,26,358"
11/16/2021,EQ,"3,569.00","3,575.55","3,542.00","3,553.30","3,548.00","3,556.40","3,560.79","3,989.90","2,607.05","20,13,204","7,16,86,05,743.85","1,05,284"
11/15/2021,EQ,"3,528.00","3,569.60","3,528.00","3,526.05","3,550.00","3,553.30","3,554.41","3,989.90","2,607.05","18,09,157","6,43,04,84,084.55","1,13,981"
11/12/2021,EQ,"3,506.00","3,534.15","3,485.70","3,488.20","3,524.00","3,526.05","3,509.52","3,989.90","2,607.05","17,47,259","6,13,20,48,785.70","98,323"
11/11/2021,EQ,"3,480.00","3,510.05","3,436.00","3,484.30","3,505.00","3,488.20","3,464.62","3,989.90","2,607.05","12,84,514","4,45,03,47,031.55","98,386"
11/10/2021,EQ,"3,498.00","3,519.70","3,480.20","3,505.70","3,484.95","3,484.30","3,494.09","3,989.90","2,607.05","15,16,489","5,29,87,54,955.55","1,15,924"
11/09/2021,EQ,"3,508.00","3,535.00","3,496.00","3,502.75","3,503.00","3,505.70","3,508.51","3,989.90","2,607.05","17,82,692","6,25,45,94,395.95","90,441"
11/08/2021,EQ,"3,548.00","3,548.00","3,481.20","3,508.65","3,506.00","3,502.75","3,503.30","3,989.90","2,607.05","25,26,082","8,84,96,22,221.80","1,44,893"
11/04/2021,EQ,"3,512.95","3,513.25","3,505.00","3,492.25","3,508.65","3,508.65","3,509.12","3,989.90","2,600.05","3,28,991","1,15,44,68,248.30","42,244"
11/03/2021,EQ,"3,504.20","3,519.90","3,466.05","3,484.20","3,488.00","3,492.25","3,492.58","3,989.90","2,600.05","15,37,639","5,37,03,27,266.85","98,779"
11/02/2021,EQ,"3,494.00","3,513.60","3,469.75","3,476.40","3,484.00","3,484.20","3,490.81","3,989.90","2,600.05","30,87,414","10,77,75,67,152.90","1,34,659"
11/01/2021,EQ,"3,437.95","3,487.00","3,412.95","3,397.75","3,482.35","3,476.40","3,445.74","3,989.90","2,600.05","20,20,718","6,96,28,71,688.90","1,54,841"
10/29/2021,EQ,"3,400.05","3,461.00","3,385.95","3,421.65","3,404.00","3,397.75","3,424.21","3,989.90","2,600.05","39,60,501","13,56,16,01,567.60","2,41,935"
10/28/2021,EQ,"3,518.00","3,518.00","3,415.00","3,489.75","3,423.00","3,421.65","3,450.19","3,989.90","2,600.05","24,24,942","8,36,65,11,722.10","1,87,690"
10/27/2021,EQ,"3,483.00","3,511.25","3,483.00","3,482.60","3,488.45","3,489.75","3,495.53","3,989.90","2,600.05","25,10,813","8,77,66,20,129.00","1,22,328"
10/26/2021,EQ,"3,494.50","3,529.00","3,475.00","3,492.95","3,485.90","3,482.60","3,494.69","3,989.90","2,600.05","38,78,763","13,55,50,85,104.10","1,55,172"
10/25/2021,EQ,"3,503.00","3,514.55","3,450.00","3,498.85","3,491.00","3,492.95","3,477.23","3,989.90","2,600.05","25,95,594","9,02,54,71,433.60","1,39,684"
10/22/2021,EQ,"3,560.00","3,561.60","3,485.00","3,532.50","3,501.85","3,498.85","3,511.44","3,989.90","2,600.05","26,91,670","9,45,16,50,099.45","1,63,976"
10/21/2021,EQ,"3,604.10","3,607.45","3,511.25","3,608.85","3,532.85","3,532.50","3,546.27","3,989.90","2,600.05","48,71,211","17,27,46,50,004.55","2,95,349"
10/20/2021,EQ,"3,612.00","3,630.00","3,578.30","3,634.15","3,607.95","3,608.85","3,606.05","3,989.90","2,600.05","29,33,693","10,57,90,39,337.05","1,75,675"
10/19/2021,EQ,"3,669.00","3,690.10","3,625.20","3,647.15","3,634.45","3,634.15","3,661.85","3,989.90","2,600.05","31,35,441","11,48,15,00,581.85","1,91,609"
10/18/2021,EQ,"3,603.45","3,652.70","3,601.45","3,611.45","3,649.00","3,647.15","3,631.23","3,989.90","2,600.05","35,90,107","13,03,65,17,799.15","2,13,590"
10/14/2021,EQ,"3,625.00","3,670.00","3,608.20","3,655.20","3,614.80","3,611.45","3,626.77","3,989.90","2,600.05","64,42,299","23,36,47,20,249.30","4,06,019"
10/13/2021,EQ,"3,650.00","3,675.45","3,645.00","3,652.85","3,658.05","3,655.20","3,655.85","3,989.90","2,600.05","35,45,655","12,96,23,66,655.15","2,28,263"
10/12/2021,EQ,"3,706.00","3,707.00","3,630.60","3,685.60","3,656.20","3,652.85","3,658.54","3,989.90","2,600.05","57,52,877","21,04,71,20,430.00","3,71,571"
10/11/2021,EQ,"3,755.00","3,757.50","3,660.00","3,935.65","3,687.95","3,685.60","3,702.67","3,989.90","2,600.05","1,18,45,402","43,85,96,58,074.25","7,04,881"
10/08/2021,EQ,"3,925.00","3,989.90","3,900.00","3,892.90","3,943.00","3,935.65","3,947.83","3,989.90","2,600.05","29,34,339","11,58,42,83,174.70","1,78,433"
10/07/2021,EQ,"3,830.00","3,899.00","3,820.05","3,810.90","3,898.00","3,892.90","3,868.01","3,981.75","2,600.05","16,47,233","6,37,15,21,151.00","1,00,510"
10/06/2021,EQ,"3,836.00","3,857.45","3,795.00","3,833.30","3,813.80","3,810.90","3,830.18","3,981.75","2,600.05","16,78,154","6,42,76,34,316.05","1,05,524"
10/05/2021,EQ,"3,754.00","3,840.00","3,741.60","3,773.30","3,839.10","3,833.30","3,785.15","3,981.75","2,600.05","18,77,966","7,10,83,85,858.15","1,07,053"
10/04/2021,EQ,"3,724.80","3,783.65","3,707.45","3,730.20","3,779.00","3,773.30","3,762.58","3,981.75","2,600.05","13,56,860","5,10,52,90,641.50","82,301"
10/01/2021,EQ,"3,781.75","3,810.00","3,725.00","3,775.55","3,728.65","3,730.20","3,747.99","3,981.75","2,366.00","15,78,374","5,91,57,25,343.65","1,32,388"
09/30/2021,EQ,"3,805.00","3,805.00","3,750.10","3,791.90","3,778.70","3,775.55","3,773.28","3,981.75","2,366.00","22,52,412","8,49,89,81,489.30","1,45,940"
09/29/2021,EQ,"3,759.80","3,806.00","3,722.15","3,779.15","3,794.55","3,791.90","3,767.14","3,981.75","2,366.00","24,89,161","9,37,70,15,958.30","1,38,418"
09/28/2021,EQ,"3,850.00","3,850.00","3,751.25","3,836.95","3,777.05","3,779.15","3,784.75","3,981.75","2,366.00","22,53,075","8,52,73,30,472.40","1,40,925"
09/27/2021,EQ,"3,900.00","3,904.00","3,802.90","3,871.30","3,839.00","3,836.95","3,842.81","3,981.75","2,366.00","16,73,362","6,43,04,15,744.60","1,26,569"
09/24/2021,EQ,"3,890.00","3,944.40","3,855.00","3,869.25","3,878.75","3,871.30","3,908.95","3,981.75","2,302.60","23,20,754","9,07,17,18,889.85","1,85,756"
09/23/2021,EQ,"3,870.00","3,879.00","3,835.00","3,862.15","3,872.00","3,869.25","3,859.54","3,981.75","2,302.60","20,03,869","7,73,40,19,886.40","1,31,024"
09/22/2021,EQ,"3,862.50","3,896.85","3,852.45","3,862.95","3,856.75","3,862.15","3,873.71","3,981.75","2,302.60","17,44,067","6,75,60,03,293.95","93,000"
09/21/2021,EQ,"3,858.00","3,871.55","3,821.65","3,823.50","3,861.95","3,862.95","3,850.74","3,981.75","2,302.60","15,68,129","6,03,84,55,605.45","99,059"
09/20/2021,EQ,"3,809.00","3,871.00","3,807.85","3,827.85","3,820.05","3,823.50","3,837.22","3,981.75","2,302.60","20,02,008","7,68,21,47,330.75","1,20,832"
09/17/2021,EQ,"3,920.00","3,945.00","3,805.00","3,903.30","3,826.55","3,827.85","3,851.08","3,981.75","2,302.60","64,77,148","24,94,40,46,353.10","1,55,142"
09/16/2021,EQ,"3,930.00","3,981.75","3,892.10","3,954.55","3,903.05","3,903.30","3,931.95","3,981.75","2,302.60","29,46,666","11,58,61,39,448.20","1,23,851"
09/15/2021,EQ,"3,882.10","3,980.00","3,866.00","3,885.90","3,950.00","3,954.55","3,929.40","3,980.00","2,302.60","24,61,369","9,67,16,98,399.65","1,20,015"
09/14/2021,EQ,"3,849.95","3,896.50","3,825.00","3,845.35","3,880.10","3,885.90","3,873.73","3,896.50","2,302.60","19,91,188","7,71,33,16,318.10","1,04,679"
09/13/2021,EQ,"3,767.00","3,852.40","3,767.00","3,791.40","3,841.50","3,845.35","3,828.30","3,877.60","2,302.60","16,91,473","6,47,54,63,794.90","1,09,836"
09/09/2021,EQ,"3,789.70","3,808.70","3,765.00","3,774.15","3,793.00","3,791.40","3,787.10","3,877.60","2,283.35","14,41,148","5,45,77,74,387.45","1,24,377"
09/08/2021,EQ,"3,810.00","3,815.00","3,756.00","3,815.90","3,777.00","3,774.15","3,798.07","3,877.60","2,283.35","41,47,175","15,75,12,52,747.10","1,22,519"
09/07/2021,EQ,"3,864.00","3,869.95","3,808.25","3,852.00","3,823.85","3,815.90","3,834.63","3,877.60","2,283.35","15,85,039","6,07,80,43,781.70","97,123"
09/06/2021,EQ,"3,849.70","3,877.60","3,814.00","3,842.05","3,847.90","3,852.00","3,842.72","3,877.60","2,283.35","17,23,693","6,62,36,70,538.95","1,11,169"
09/03/2021,EQ,"3,825.00","3,856.90","3,804.55","3,836.75","3,835.00","3,842.05","3,830.31","3,859.15","2,228.00","17,46,812","6,69,08,25,623.35","1,10,739"
09/02/2021,EQ,"3,734.00","3,859.15","3,722.00","3,714.95","3,827.90","3,836.75","3,798.12","3,859.15","2,228.00","34,03,717","12,92,77,23,346.45","1,47,951"
09/01/2021,EQ,"3,796.00","3,816.70","3,707.00","3,786.45","3,715.00","3,714.95","3,742.07","3,816.70","2,228.00","26,43,336","9,89,15,48,398.70","1,59,880"
08/31/2021,EQ,"3,709.40","3,804.10","3,703.45","3,701.30","3,797.90","3,786.45","3,763.43","3,804.10","2,228.00","32,07,480","12,07,11,11,288.25","1,18,247"
08/30/2021,EQ,"3,715.00","3,740.35","3,687.60","3,720.15","3,709.00","3,701.30","3,717.61","3,740.35","2,228.00","20,33,114","7,55,83,26,821.90","1,20,886"
08/27/2021,EQ,"3,666.00","3,729.50","3,651.10","3,671.85","3,715.00","3,720.15","3,704.47","3,729.50","2,216.45","39,44,728","14,61,31,15,000.85","1,46,958"
08/26/2021,EQ,"3,660.00","3,687.60","3,647.90","3,659.00","3,655.00","3,671.85","3,666.49","3,697.75","2,216.45","19,02,533","6,97,56,27,265.60","1,11,272"
08/25/2021,EQ,"3,610.00","3,697.75","3,607.05","3,613.20","3,665.00","3,659.00","3,667.15","3,697.75","2,216.45","21,23,263","7,78,63,17,794.00","1,32,939"
08/24/2021,EQ,"3,657.00","3,667.35","3,594.40","3,637.40","3,615.05","3,613.20","3,626.54","3,673.00","2,216.45","25,11,141","9,10,67,41,534.10","1,40,873"
08/23/2021,EQ,"3,580.00","3,673.00","3,561.90","3,559.50","3,635.00","3,637.40","3,636.99","3,673.00","2,216.45","37,44,176","13,61,75,18,913.15","1,82,578"
08/20/2021,EQ,"3,506.00","3,575.00","3,500.00","3,560.55","3,551.60","3,559.50","3,553.61","3,595.00","2,216.45","28,36,148","10,07,85,73,269.05","1,46,932"
08/18/2021,EQ,"3,573.85","3,595.00","3,536.60","3,553.05","3,559.80","3,560.55","3,564.21","3,595.00","2,216.45","26,31,309","9,37,85,50,368.20","1,90,233"
08/17/2021,EQ,"3,482.10","3,560.80","3,463.00","3,472.95","3,548.00","3,553.05","3,523.43","3,560.80","2,216.45","43,36,019","15,27,76,48,941.65","1,89,016"
