Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
07-FEB-2018,12667.6,12680.3,12419.4,12450.05,22645095.0,1580.44
08-FEB-2018,12556.8,12764.75,12468.5,12588.35,27839336.0,1776.56
09-FEB-2018,12449.7,12556.2,12350.4,12492.7,19357882.0,1241.4
12-FEB-2018,12544.7,12591.95,12390.9,12422.65,20607388.0,1255.51
14-FEB-2018,12438.2,12546.0,12346.0,12420.0,23964695.0,1675.03
15-FEB-2018,12497.5,12584.25,12439.05,12456.5,20368397.0,1322.36
16-FEB-2018,12512.75,12687.45,12412.1,12437.9,22184554.0,1678.07
19-FEB-2018,12474.15,12479.4,12228.8,12331.4,19602259.0,1257.88
20-FEB-2018,12272.95,12491.6,12268.55,12372.0,17745502.0,1201.54
21-FEB-2018,12490.5,12703.85,12452.35,12660.05,30130562.0,2322.32
22-FEB-2018,12663.65,12794.0,12631.85,12730.25,34044908.0,2710.49
23-FEB-2018,12784.1,12888.0,12701.1,12871.15,28957080.0,2325.33
26-FEB-2018,12864.6,12903.9,12692.35,12713.15,23357034.0,1504.59
27-FEB-2018,12777.25,12797.35,12688.0,12746.8,24224177.0,1396.43
28-FEB-2018,12744.4,12904.2,12696.35,12809.0,30263751.0,2409.31
01-MAR-2018,12823.9,12842.65,12736.4,12769.45,18951090.0,1282.47
05-MAR-2018,12768.55,12890.95,12684.3,12857.65,27912338.0,2030.52
06-MAR-2018,12924.45,12930.55,12667.45,12706.1,22173389.0,1501.42
07-MAR-2018,12767.45,12856.55,12650.25,12677.1,20800256.0,1554.43
08-MAR-2018,12757.0,12802.15,12645.75,12682.4,17687606.0,1299.04
09-MAR-2018,12710.35,12805.35,12656.65,12747.25,12898152.0,961.65
12-MAR-2018,12825.25,13012.35,12813.25,12923.4,20430953.0,1570.64
13-MAR-2018,12778.35,12842.2,12663.3,12734.2,61575647.0,13792.85
14-MAR-2018,12725.2,12840.45,12711.25,12786.95,20788341.0,1552.87
15-MAR-2018,12815.6,12860.0,12727.8,12762.25,29153997.0,1871.79
16-MAR-2018,12776.25,12778.6,12606.6,12698.4,35030341.0,3283.96
19-MAR-2018,12660.9,12725.35,12392.7,12421.3,18363549.0,1545.8
20-MAR-2018,12385.0,12644.6,12375.4,12609.1,24306746.0,1948.78
21-MAR-2018,12665.75,12698.35,12554.15,12608.85,26153102.0,1925.93
22-MAR-2018,12607.65,12638.95,12454.5,12489.6,18498503.0,1329.25
23-MAR-2018,12292.65,12564.75,12281.2,12541.1,24933528.0,2088.07
26-MAR-2018,12536.6,12542.55,12392.25,12462.4,28517360.0,1746.52
27-MAR-2018,12539.5,12566.5,12444.7,12518.2,21450934.0,1222.56
28-MAR-2018,12468.7,12573.1,12424.55,12511.55,34191641.0,2794.98
02-APR-2018,12542.3,12723.4,12541.35,12707.1,,
03-APR-2018,12637.8,12708.15,12557.05,12615.45,47125068.0,1596.03
04-APR-2018,12689.9,12689.9,12442.15,12490.85,19361343.0,1329.9
05-APR-2018,12617.45,12695.8,12578.95,12682.55,19539171.0,1359.37
06-APR-2018,12685.3,12687.4,12569.25,12603.35,17601483.0,1147.62
09-APR-2018,12605.35,12640.3,12506.4,12531.2,15605995.0,1116.54
10-APR-2018,12532.25,12618.8,12519.45,12576.5,21570755.0,1408.33
11-APR-2018,12629.4,12785.3,12608.85,12759.1,17903590.0,1565.25
12-APR-2018,12782.05,13219.55,12766.65,13168.2,31423294.0,3096.3
13-APR-2018,13240.65,13380.4,13085.05,13260.45,36821452.0,3819.25
16-APR-2018,12936.3,13242.05,12935.25,13203.1,32908331.0,3296.71
17-APR-2018,13177.1,13194.4,13094.0,13162.3,20354199.0,1867.74
18-APR-2018,13185.2,13218.45,13106.3,13124.0,21933995.0,1710.77
19-APR-2018,13192.95,13295.7,13157.85,13273.45,23540245.0,2308.1
20-APR-2018,13379.35,13964.3,13371.85,13910.35,58967123.0,7010.06
23-APR-2018,13897.65,14294.15,13836.5,14013.95,55531863.0,6617.75
24-APR-2018,13976.7,14071.55,13704.85,13734.8,26771248.0,3063.23
25-APR-2018,13737.5,13972.65,13665.7,13892.4,35668126.0,3767.13
26-APR-2018,13836.95,14056.15,13827.1,14026.65,43169671.0,4666.05
